,void-accessor controller,set collaborator,predicate set collaborator,property,property non-void-command factory collaborator,factory incidental,property command factory collaborator,get predicate controller,get set factory collaborator,property wrapper,constructor,get set factory,property non-void-command factory,get property,predicate non-void-command collaborator,get property factory wrapper,property set factory,predicate wrapper,get factory collaborator,wrapper stateless,get factory controller,void-accessor command,get predicate set,factory collaborator,get non-void-command collaborator,set factory,stateless,copy-constructor,get non-void-command,get set collaborator,command,property factory collaborator,incidental,predicate collaborator,destructor,property set collaborator,property factory wrapper,property set factory collaborator,non-void-command factory collaborator,get property set factory collaborator,get predicate set collaborator,void-accessor,predicate non-void-command,get property controller,property collaborator,get void-accessor collaborator,get non-void-command factory collaborator,property set,wrapper,collaborator stateless,get factory,unclassified,get predicate collaborator,factory controller stateless,factory wrapper stateless,get property factory collaborator,get void-accessor command collaborator,set factory collaborator,get predicate wrapper,get wrapper,get controller,get property non-void-command factory,void-accessor set collaborator,get predicate non-void-command,command collaborator,command empty,void-accessor command collaborator,get command collaborator,property non-void-command,get factory wrapper,get predicate non-void-command collaborator,get property command collaborator,get,get void-accessor controller,property factory,get collaborator,controller stateless,get predicate,factory collaborator stateless,get property collaborator,get property non-void-command,get property wrapper,void-accessor set,factory controller,property controller,get command,get property set,void-accessor wrapper,property factory controller,void-accessor collaborator,get property set collaborator,collaborator incidental,get property factory,get property factory controller,set,get property set factory,collaborator,get property non-void-command collaborator,get void-accessor,non-void-command,non-void-command collaborator,property non-void-command collaborator,get property non-void-command factory collaborator,predicate set,get non-void-command factory,property command collaborator,empty,predicate,controller,factory stateless,non-void-command factory,predicate controller,factory,get set,factory wrapper,factory collaborator incidental
LibreSprite (C++),0,217,15,194,6,0,0,0,4,95,823,1,0,8,148,0,0,36,1,214,0,7,0,0,46,0,0,51,24,12,555,145,158,23,262,5,0,0,11,0,0,5,36,2,291,0,0,5,74,0,0,23,1,3,2,1,0,3,1,16,6,0,0,0,1099,0,22,0,31,0,0,0,223,0,1,404,416,0,8,8,0,4,0,0,39,0,0,1,1,3,0,95,0,0,222,0,30,4,0,2,1,275,0,3,0,2,143,158,104,2,1,27,0,27,0,134
mumble (C++),14,50,9,25,3,0,0,0,0,36,367,0,0,1,82,0,0,17,0,229,0,7,0,1,10,0,1,8,1,2,363,2,63,17,134,5,0,1,1,0,0,0,13,1,84,0,0,0,40,0,0,13,0,5,0,0,0,1,0,5,2,0,0,1,579,0,70,0,8,0,5,0,44,0,0,88,447,0,13,4,0,0,0,1,34,0,0,0,1,10,0,26,0,0,74,0,30,5,0,0,0,83,0,6,0,2,36,64,110,3,0,18,0,0,0,2
algorithms (C++),0,10,4,7,2,0,0,0,0,5,19,0,0,0,9,0,0,3,0,13,0,2,0,0,1,0,0,1,1,1,43,0,3,5,26,0,0,0,2,0,0,0,6,0,18,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,40,0,1,0,13,0,0,0,21,0,0,19,2,0,0,2,0,2,0,1,2,0,0,0,0,0,0,11,0,0,20,0,1,1,0,0,0,22,0,0,0,0,2,6,6,0,0,0,0,0,0,3
Paddle-Lite (C++),15,100,17,236,0,0,1,0,0,160,1438,0,0,2,298,0,0,121,0,519,0,17,0,0,29,0,0,141,47,36,663,6,524,216,237,21,0,0,0,0,0,0,79,0,307,0,0,11,118,0,0,33,0,0,0,0,0,1,0,84,1,0,1,8,705,0,71,2,91,0,0,2,290,0,0,240,822,0,0,1,16,3,2,0,146,0,0,4,0,89,2,68,0,0,226,0,32,4,0,0,13,428,0,6,0,11,96,278,529,0,0,33,0,46,0,0
FreeCAD (C++),27,786,60,1179,155,2,0,0,17,335,4496,28,1,30,1021,0,0,134,2,1796,0,50,0,82,186,0,0,197,190,65,3563,87,1408,517,1266,189,0,0,47,0,1,41,619,15,2440,0,11,18,319,1,0,167,3,55,9,0,0,2,1,61,32,0,8,4,6282,0,174,0,479,0,5,0,1053,0,2,1216,2984,3,69,58,53,17,9,28,424,0,2,16,9,79,5,793,0,1,1033,0,510,38,1,10,7,2217,12,53,0,2,574,923,551,0,2,198,14,65,0,15
duilib (C++),0,121,3,26,3,0,0,0,0,45,127,1,0,0,115,0,0,2,0,107,0,0,0,0,9,0,0,8,1,2,147,2,10,10,58,24,1,0,1,0,0,0,44,1,173,0,0,0,23,0,0,10,0,1,4,0,0,0,0,6,0,0,0,0,334,0,4,0,11,0,0,0,106,0,0,136,29,0,0,2,2,1,0,0,10,0,0,1,0,1,0,155,0,0,104,0,4,7,0,1,0,240,0,5,0,0,35,18,8,0,0,3,0,0,0,0
tinyxml2 (C++),0,1,1,31,0,0,0,0,0,1,17,0,0,0,12,0,0,0,0,15,0,3,0,0,6,0,0,2,0,1,60,0,11,7,14,3,0,0,2,0,0,0,1,0,44,0,0,0,1,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,24,0,0,0,30,0,0,7,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,11,0,1,0,0,0,0,13,0,0,0,1,0,7,2,0,0,4,0,2,0,0
udp2raw (C++),0,0,0,2,0,0,0,0,0,5,15,0,0,0,0,0,0,2,0,14,0,1,0,0,5,0,0,2,0,0,9,0,9,0,3,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,10,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0
cuberite (C++),5,138,21,81,1,0,0,0,0,91,622,0,0,1,385,0,0,43,0,408,0,32,1,0,4,0,0,21,4,2,427,2,200,92,128,4,0,0,1,0,1,3,148,0,231,0,0,7,43,0,0,4,1,1,0,0,0,0,0,13,0,0,0,1,1218,0,38,0,59,0,0,0,214,0,0,241,530,0,0,11,3,3,0,1,68,0,0,8,1,12,0,214,0,0,168,0,32,3,0,0,0,219,0,19,0,0,186,126,277,0,0,95,0,2,0,6
opentoonz (C++),0,0,0,5,0,0,0,0,0,1,9,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
openFrameworks (C++),7,132,17,453,3,0,0,0,0,144,438,0,0,14,196,0,0,53,0,432,0,2,2,0,93,0,0,59,129,42,1609,7,134,30,190,22,0,0,0,0,0,13,149,1,345,0,0,5,161,0,0,167,0,0,0,0,0,0,1,18,4,0,1,3,845,0,4,1,173,0,4,0,387,0,0,290,145,0,0,14,6,1,0,0,58,0,0,2,0,4,0,119,0,0,423,0,117,33,0,1,14,246,0,17,0,1,2196,208,141,0,0,21,0,15,0,0
meshoptimizer (C++),0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DOOM-3-BFG (C++),33,372,12,412,22,3,0,3,0,169,598,0,1,20,334,0,0,34,0,235,0,81,0,2,130,0,0,18,47,37,1961,4,276,94,304,41,1,0,15,0,0,20,240,23,745,0,2,25,87,0,0,76,1,7,13,0,0,1,0,19,1,0,17,1,1912,0,147,0,244,0,1,0,455,0,2,465,497,3,0,78,15,9,7,0,112,0,2,7,2,57,2,227,0,0,549,0,189,40,0,0,404,489,5,16,0,1,402,232,287,0,0,57,3,19,1,1
openh264 (C++),1,15,1,5,0,0,0,0,0,29,118,0,0,0,12,0,0,8,0,22,0,5,0,0,3,0,0,1,2,0,92,0,53,1,55,23,0,0,0,0,0,2,9,0,8,0,0,9,50,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,39,0,11,0,23,0,0,0,14,0,0,8,8,0,0,0,0,0,0,0,7,0,0,1,0,1,0,23,0,0,49,0,0,0,0,0,7,75,1,1,0,1,22,2,4,0,0,0,0,0,0,0
plaidml (C++),0,12,3,28,0,0,0,0,0,25,216,0,0,0,11,0,0,2,0,65,0,0,0,0,15,0,0,8,7,36,16,0,19,14,4,9,0,0,0,0,0,0,5,0,101,0,0,2,11,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,93,0,3,0,5,0,1,0,9,0,0,24,223,0,0,0,0,0,0,0,24,0,0,0,0,0,0,13,0,0,15,0,2,0,0,2,0,88,0,0,0,2,4,8,9,0,0,4,0,46,0,0
notepad-plus-plus (C++),3,239,27,282,5,0,0,0,0,242,977,0,1,11,254,0,0,72,0,859,0,9,0,0,75,0,0,76,48,26,850,13,110,104,255,63,1,0,4,0,0,6,166,2,682,0,1,17,196,0,0,87,0,0,0,0,0,0,2,16,6,0,2,0,1340,0,55,0,172,0,3,0,236,0,0,378,232,3,0,29,5,2,1,0,118,0,0,5,0,10,0,288,0,0,232,0,111,22,0,0,49,770,0,34,0,6,116,372,103,0,0,20,0,25,0,0
LightGBM (C++),14,21,0,71,1,0,0,0,0,15,242,0,0,5,22,0,0,7,0,111,0,8,0,0,2,0,0,13,1,0,175,7,87,4,127,5,0,0,0,0,0,9,16,0,75,0,0,4,40,0,0,15,0,3,4,0,0,0,0,15,1,0,2,0,203,0,6,1,22,0,0,0,173,0,2,46,46,0,2,7,2,0,1,0,29,0,0,18,0,12,0,9,0,0,35,0,15,4,0,0,3,47,0,3,0,4,18,25,18,3,0,6,0,0,0,0
json (C++),0,5,7,28,0,0,0,0,0,24,250,0,0,5,101,0,0,11,0,64,0,1,0,0,15,0,0,21,13,11,107,0,82,11,20,11,0,0,0,0,0,0,92,0,71,0,0,2,11,0,0,10,0,0,0,0,0,0,0,1,4,0,0,0,113,0,4,0,34,0,0,0,41,0,0,37,64,0,0,9,1,2,0,0,20,0,0,0,0,0,0,20,0,0,20,0,6,6,0,0,2,88,0,73,0,0,23,50,5,0,0,6,0,15,0,0
OpenRCT2 (C++),3,101,8,188,0,0,0,0,0,130,322,0,0,3,65,0,0,22,0,231,0,0,0,0,15,0,0,10,5,5,438,0,44,40,64,8,1,0,1,0,0,0,24,0,359,0,0,1,176,0,0,10,1,1,0,0,0,1,0,10,1,0,1,0,685,0,20,0,31,0,0,0,87,0,0,120,207,0,0,8,0,1,0,0,64,0,0,1,0,3,2,33,0,0,128,0,25,3,0,0,5,160,0,6,0,0,78,125,176,0,0,16,0,5,0,0
Arduino (C++),1,97,13,161,1,0,0,0,1,84,322,0,0,1,165,0,0,33,0,208,0,13,0,0,20,0,0,52,35,12,347,9,136,18,139,12,0,0,1,0,0,1,186,1,94,0,0,7,66,0,0,26,0,1,1,0,0,0,0,5,2,0,0,1,204,0,2,0,319,0,0,0,101,0,1,100,122,1,0,11,7,3,0,0,14,0,0,0,0,0,0,56,0,0,137,0,16,4,0,4,3,278,0,12,0,0,38,149,17,0,0,12,0,36,0,0
mesos (C++),2,72,3,95,5,0,0,1,2,197,1074,0,0,0,38,0,0,26,0,318,0,0,0,0,23,0,0,78,12,23,314,2,122,66,396,44,0,0,1,0,0,0,25,2,279,0,0,3,106,1,0,12,0,34,10,0,0,1,1,19,8,0,0,0,797,0,13,0,52,0,0,0,58,0,0,48,503,0,12,0,0,2,0,0,146,0,0,0,0,0,4,48,0,0,67,0,15,32,0,0,11,1113,0,9,0,2,50,127,43,0,0,13,0,15,0,1
esphome (C++),13,1519,105,150,1,0,0,3,0,147,817,0,0,16,201,0,0,43,0,194,0,10,0,0,8,0,0,14,10,39,1075,2,696,19,28,41,1,0,1,0,0,1,126,12,51,0,0,25,431,0,0,22,0,0,1,0,0,0,1,21,38,0,4,1,764,0,12,0,93,0,0,0,396,0,0,321,2516,1,2,4,4,3,3,0,175,1,1,13,0,0,1,216,0,0,1690,0,4,6,0,0,24,200,0,36,0,0,240,140,1055,0,0,194,0,73,0,0
WickedEngine (C++),0,4,3,3,0,0,0,0,0,12,49,0,0,1,47,0,0,3,0,24,0,0,0,0,8,0,0,5,3,4,58,0,26,2,4,4,0,0,0,0,0,0,19,0,51,0,0,1,3,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,114,0,3,0,5,0,0,0,10,0,0,8,13,0,0,4,0,1,0,0,14,0,0,0,0,0,0,10,0,0,3,0,5,2,0,0,2,43,0,0,0,0,0,15,2,0,0,5,0,4,0,0
N64Recomp (C++),0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
openalpr (C++),3,23,3,70,10,0,0,0,1,50,300,0,1,2,36,0,0,34,0,68,0,4,0,0,14,0,0,37,21,4,107,8,34,20,164,7,0,0,4,0,0,1,37,1,56,0,1,4,27,0,0,11,0,8,3,0,0,1,0,8,0,0,1,0,143,0,3,0,42,0,0,0,98,0,0,80,80,0,4,2,1,5,0,0,25,0,0,0,1,0,0,20,0,0,66,0,14,3,0,0,2,161,0,3,0,0,25,79,13,1,0,14,0,19,1,0
leela-zero (C++),0,14,1,22,0,0,0,0,0,46,154,0,0,4,15,0,0,2,0,18,0,0,0,0,5,0,0,56,16,2,66,0,4,5,10,7,0,0,0,0,0,0,12,0,49,0,0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,73,0,5,0,13,0,0,0,68,0,0,48,33,0,0,1,0,0,0,0,58,0,0,1,0,0,0,3,0,0,25,0,1,3,0,0,1,33,0,3,0,0,5,21,10,0,0,1,0,5,0,0
GSL (C++),0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeepSpeech (C++),0,120,13,322,9,0,0,0,0,102,1576,0,3,9,186,0,0,32,2,217,0,3,0,0,41,0,2,344,18,21,508,91,112,217,207,18,2,0,2,0,2,0,44,3,955,0,0,17,23,0,0,27,2,0,0,0,0,0,0,16,0,0,1,2,787,0,12,1,41,0,2,0,329,0,4,473,278,2,2,26,1,7,0,0,78,0,0,5,1,67,0,318,0,0,233,0,125,18,0,0,8,525,0,4,0,15,94,323,34,0,0,17,0,13,0,0
tigervnc (C++),2,73,5,42,4,0,0,0,1,22,328,3,0,0,50,0,0,10,0,50,0,16,0,0,2,0,0,11,10,1,457,3,46,5,185,10,0,0,9,0,0,4,136,0,27,0,1,9,53,0,0,9,0,1,1,0,0,0,0,5,1,0,0,1,263,0,14,0,50,0,0,0,107,0,0,81,96,0,2,0,10,0,2,2,20,0,1,4,0,1,0,11,0,0,108,0,5,6,0,2,32,92,1,14,0,0,70,38,15,1,0,8,0,1,0,0
engine-sim (C++),0,44,0,90,1,0,0,0,1,16,120,0,0,1,15,0,0,1,0,8,0,3,0,0,1,0,0,0,0,1,203,0,20,2,120,1,0,0,3,0,0,3,3,0,48,0,0,1,9,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,113,0,5,0,27,0,0,0,132,0,0,51,3,0,0,0,0,0,0,0,8,0,0,1,1,3,0,3,0,0,55,0,9,0,0,0,0,17,0,2,0,0,32,10,9,0,0,0,0,0,0,0
3d-game-shaders-for-beginners (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xbmc (C++),19,656,102,975,36,0,0,8,17,303,2565,1,0,48,2063,0,0,171,0,1157,0,34,1,3,79,0,0,162,79,21,2936,29,1087,517,905,123,3,0,9,1,1,16,1303,18,1072,0,3,50,220,38,0,76,4,28,14,0,0,1,2,13,9,0,6,6,2807,0,92,0,690,0,11,1,1517,0,40,1015,2233,8,53,47,30,41,13,0,301,0,5,11,4,72,8,786,0,0,1357,0,94,45,0,5,2,1917,0,115,1,8,540,863,280,13,0,207,0,53,1,4
waifu2x-caffe (C++),0,6,0,13,0,0,0,0,0,18,79,0,0,0,12,0,0,2,0,9,0,0,0,0,0,0,0,2,0,0,28,0,5,2,33,0,0,0,0,0,0,1,7,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,0,0,0,37,0,0,25,45,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,13,0,4,1,0,0,0,28,0,3,0,0,2,7,13,0,0,4,0,0,0,0
kbd-audio (C++),0,0,5,2,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,0,0,0
AppImageLauncher (C++),0,1,2,0,0,0,0,0,0,1,17,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rethinkdb (C++),4,146,11,244,5,0,0,0,0,182,1553,0,0,9,166,0,0,49,0,256,0,11,0,1,43,0,0,84,36,12,343,102,250,151,484,40,1,0,4,0,0,2,80,0,446,0,0,9,94,2,0,39,0,20,0,0,0,0,0,49,4,0,8,0,772,0,44,1,82,0,0,0,164,0,12,262,268,3,13,11,2,1,1,2,50,0,0,6,6,5,0,77,0,0,132,0,55,5,0,0,6,503,0,5,0,14,55,352,66,1,0,33,0,23,0,0
s3fs-fuse (C++),0,4,15,1,0,0,0,0,0,4,35,0,0,0,78,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,6,0,18,22,27,13,0,0,0,0,0,0,61,0,18,0,0,5,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,9,0,0,0,20,0,0,0,27,0,0,6,43,0,0,0,0,0,0,0,2,0,0,0,0,0,1,7,0,0,10,0,1,3,0,0,0,44,0,18,0,0,0,12,0,0,0,5,0,0,0,0
LAVFilters (C++),0,33,0,10,1,0,0,0,0,155,195,0,0,0,6,0,0,3,0,86,0,0,0,0,7,0,0,4,3,2,35,0,8,1,123,114,0,0,0,1,0,0,2,1,74,0,0,3,23,0,0,2,0,0,3,0,0,1,0,9,0,0,1,0,60,0,2,0,14,0,0,0,14,0,0,65,68,0,0,1,0,4,0,0,26,0,0,3,0,0,0,159,0,0,21,0,0,5,0,4,3,774,2,3,0,2,10,5,4,0,0,1,0,3,0,0
MyTinySTL (C++),0,8,0,44,0,0,0,0,0,11,106,0,0,0,2,0,0,0,0,24,0,0,0,0,41,0,0,41,4,18,60,0,24,16,8,4,0,0,0,0,0,0,0,1,246,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,134,0,4,0,12,0,0,0,10,0,0,30,9,0,0,22,0,0,0,0,4,0,0,0,0,0,0,26,0,0,4,0,0,4,0,0,0,227,0,0,0,3,1,19,0,0,0,0,0,21,0,0
jetson-inference (C++),0,4,2,30,3,0,0,0,0,29,48,0,8,2,39,0,0,1,0,34,0,3,0,0,4,0,0,0,0,3,23,2,46,4,26,0,0,0,0,0,0,0,46,0,4,0,0,0,7,0,0,9,0,9,0,0,0,0,0,1,0,0,0,0,10,0,0,0,58,0,0,0,34,0,0,14,14,0,7,0,1,0,0,0,3,0,0,0,0,0,0,21,0,0,29,0,0,0,0,0,1,37,0,2,0,3,7,9,0,1,0,4,0,1,0,0
Detours (C++),0,29,2,31,5,0,0,0,0,50,173,0,0,0,11,0,0,6,0,44,0,0,0,0,19,0,0,17,6,9,46,0,19,12,44,29,0,1,0,0,0,0,9,0,74,0,0,0,15,0,0,17,0,0,0,0,0,0,0,1,1,0,0,0,110,0,1,0,5,0,0,0,15,0,0,81,10,0,0,4,0,1,0,0,13,0,0,0,0,0,0,46,0,0,21,0,13,0,0,0,19,85,0,5,0,0,22,46,5,0,0,3,0,4,0,3
ThreadPool (C++),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x64dbg (C++),5,64,5,25,3,0,0,0,0,17,178,0,0,2,95,0,0,8,0,126,0,0,0,0,10,0,1,4,0,1,466,0,27,36,98,1,1,0,1,0,1,3,27,0,89,0,0,0,35,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,815,0,13,1,16,0,0,1,34,0,0,54,131,0,0,3,0,0,0,2,10,0,0,0,0,3,1,28,0,0,124,0,5,3,0,0,3,163,0,0,0,0,5,25,58,0,0,4,0,0,0,0
rapidjson (C++),0,8,4,21,2,0,0,0,0,2,112,0,0,1,50,0,0,10,0,92,0,0,0,0,5,0,0,16,10,9,40,0,109,26,34,10,0,0,1,0,2,0,157,0,37,0,0,1,3,0,0,3,0,0,0,0,0,0,0,4,11,0,1,1,42,0,0,0,6,0,0,0,14,0,0,42,24,0,0,0,2,1,0,0,1,0,0,0,0,0,0,16,0,0,8,0,7,1,0,0,3,10,0,37,0,2,7,32,6,0,0,7,0,17,0,0
git-crypt (C++),0,1,0,3,0,0,0,0,2,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,10,0,0,0,0,0,0,0,0,0,6,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
edge (C++),1,5,0,29,1,0,0,0,0,42,98,0,0,2,19,0,0,5,0,70,0,0,0,0,4,0,0,13,0,19,4,1,14,8,16,4,0,0,0,0,0,0,0,0,53,0,0,1,13,0,0,10,0,0,0,0,0,0,0,13,2,0,1,0,11,0,4,0,10,0,0,0,15,0,0,30,54,0,1,1,0,1,0,0,2,0,0,0,0,0,0,17,0,0,7,0,22,0,0,0,0,85,0,0,0,0,0,39,9,0,0,1,0,2,0,1
btop (C++),0,16,2,5,0,0,0,0,0,22,100,0,0,0,1,0,0,4,0,11,0,0,0,0,5,0,0,6,2,2,18,0,9,0,17,11,0,0,0,0,0,0,2,0,53,0,0,2,10,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,4,0,0,0,10,0,0,33,20,0,0,0,0,1,0,0,11,0,0,0,0,0,0,26,0,0,6,0,1,0,0,0,61,20,0,0,0,0,79,0,2,0,0,0,0,1,0,0
arrayfire (C++),1,31,0,13,0,0,0,0,0,33,286,0,0,0,0,0,0,5,0,162,0,2,0,0,18,0,4,37,6,1,50,0,50,7,34,7,0,0,0,0,0,2,1,3,48,0,0,2,51,0,0,25,1,0,0,0,0,0,0,4,3,0,0,0,116,0,0,0,18,0,0,0,44,0,0,87,93,0,0,0,0,0,0,0,6,0,0,1,0,3,0,33,0,0,14,0,49,1,0,7,2,38,0,0,0,2,63,33,15,0,0,4,0,10,0,0
Hippy (C++),0,153,10,50,2,0,0,0,1,28,263,0,0,4,55,0,0,4,0,110,0,1,0,0,11,0,0,12,19,20,138,0,32,8,57,8,0,0,2,0,0,0,17,0,14,0,0,3,44,0,0,2,0,2,0,0,0,0,0,8,0,0,2,0,395,0,5,0,12,0,0,0,124,0,0,149,178,0,1,1,0,0,0,0,31,0,0,0,0,2,0,38,0,0,122,0,3,2,0,0,5,199,0,1,0,9,36,78,36,0,0,2,0,3,0,0
typesense (C++),5,20,2,100,6,0,0,0,0,56,225,1,0,4,73,0,0,11,0,102,0,14,0,0,17,0,0,31,19,15,221,0,53,32,56,14,0,0,0,0,0,5,38,0,279,0,0,3,13,0,0,11,0,0,0,0,0,0,0,1,2,0,0,0,155,0,10,0,58,0,0,0,97,0,0,83,197,0,0,2,1,1,1,3,38,0,0,2,0,5,0,29,0,0,67,0,19,5,0,0,1,431,0,0,0,1,37,95,11,0,0,2,0,3,0,0
30dayMakeCppServer (C++),0,54,0,2,0,0,0,0,0,13,129,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,2,0,0,44,0,0,0,103,2,0,0,0,0,0,0,0,0,2,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,11,0,0,0,61,0,0,18,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,6,0,0,47,0,3,0,0,0,0,25,0,0,0,0,0,0,35,0,0,0,0,0,0,0
fswatch (C++),0,2,2,1,0,0,0,0,0,1,13,0,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,4,1,1,12,0,0,1,7,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,7,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,17,0,1,0,0,0,0,4,0,1,0,0,1,4,0,0,0,0,0,1,0,0
AirSim (C++),4,82,6,210,0,0,0,0,0,56,724,0,0,3,122,0,0,14,0,298,0,27,0,0,14,0,0,24,7,19,838,3,93,6,81,13,0,0,0,0,0,9,90,0,241,0,0,2,47,0,0,21,0,1,0,0,0,0,0,4,0,0,0,0,458,0,19,0,232,0,0,0,81,0,0,160,187,0,2,6,1,4,0,0,99,0,0,5,0,4,0,62,0,0,174,0,25,3,0,1,8,279,0,7,1,0,32,57,37,0,0,10,0,36,0,0
leveldb (C++),2,15,2,22,4,0,0,0,0,26,126,0,0,1,12,0,0,3,0,43,0,0,0,1,1,0,0,4,0,0,115,3,13,5,70,9,0,0,2,0,0,1,8,0,52,0,0,1,8,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,93,0,6,0,25,0,0,0,19,0,0,20,60,0,0,2,0,0,0,0,16,0,0,2,0,1,0,10,0,0,28,0,8,0,0,0,0,124,0,1,0,0,9,19,15,0,0,2,0,3,0,0
