,entity minimal-entity data-provider boundary,entity boundary,commander boundary degenerate,controller lazy-class data-class small-class,entity commander boundary,data-provider lazy-class degenerate,commander boundary data-class,large-class degenerate,minimal-entity boundary,lazy-class,pure-controller degenerate,entity data-provider boundary lazy-class,commander,data-provider degenerate,entity data-provider boundary,entity boundary small-class,data-provider,entity commander boundary lazy-class,data-provider boundary data-class,boundary small-class,factory pure-controller,entity data-provider data-class small-class,controller data-class small-class,boundary lazy-class data-class,commander data-class,entity data-provider boundary lazy-class degenerate,controller small-class,entity degenerate,entity small-class,data-class small-class,factory degenerate,data-provider small-class,data-provider lazy-class small-class,large-class lazy-class degenerate,boundary controller degenerate,pure-controller degenerate small-class,entity,factory controller degenerate,lazy-class data-class small-class,entity lazy-class degenerate,lazy-class degenerate,boundary controller lazy-class degenerate,commander boundary lazy-class degenerate,boundary large-class degenerate,commander boundary lazy-class,controller lazy-class small-class,controller lazy-class degenerate,commander boundary small-class,entity minimal-entity,boundary large-class,entity data-provider small-class,commander boundary data-class small-class,boundary data-class,entity factory controller small-class,minimal-entity lazy-class,controller data-class,data-provider lazy-class,data-provider boundary degenerate,entity lazy-class small-class,unclassified,factory controller lazy-class degenerate,entity lazy-class,commander degenerate,pure-controller,factory pure-controller degenerate,entity data-class small-class,controller lazy-class,commander lazy-class small-class,entity minimal-entity lazy-class,degenerate,data-provider boundary lazy-class small-class,entity data-class,entity factory controller,factory controller data-class small-class,minimal-entity data-provider boundary,entity boundary data-class,entity factory controller lazy-class degenerate,entity factory controller data-class,factory degenerate small-class,boundary data-class small-class,data-provider boundary lazy-class,factory controller lazy-class data-class small-class,data-provider data-class,commander boundary,entity boundary data-class small-class,boundary controller,factory pure-controller degenerate small-class,entity boundary degenerate,factory controller lazy-class,boundary lazy-class,minimal-entity boundary lazy-class,entity boundary lazy-class,entity factory controller degenerate,controller degenerate,entity boundary lazy-class small-class,data-provider boundary data-class small-class,factory controller,boundary lazy-class data-class small-class,commander boundary large-class,entity data-provider boundary degenerate,factory small-class,entity minimal-entity commander boundary,entity minimal-entity factory controller,entity data-provider,entity factory controller data-class small-class,minimal-entity commander boundary,lazy-class data-class,boundary lazy-class small-class,pure-controller small-class,lazy-class small-class,data-provider data-class small-class,boundary degenerate,entity data-provider boundary data-class,minimal-entity controller,data-provider boundary small-class,entity commander boundary degenerate,minimal-entity,boundary degenerate small-class,entity data-provider boundary small-class,factory pure-controller small-class,boundary,minimal-entity factory controller,empty,minimal-entity data-provider,boundary large-class lazy-class degenerate,commander boundary lazy-class small-class,small-class,data-provider boundary lazy-class degenerate,controller,entity minimal-entity boundary lazy-class,data-provider boundary,entity data-provider boundary data-class small-class,entity commander boundary lazy-class degenerate,factory controller data-class,boundary lazy-class degenerate,entity boundary lazy-class degenerate,entity minimal-entity boundary,entity data-provider factory controller data-class,commander small-class,factory controller small-class,commander lazy-class degenerate,data-provider boundary large-class,data-class,factory,factory controller lazy-class small-class,large-class,commander data-class small-class,degenerate small-class,commander lazy-class
uno (C#),0,188,43,0,94,1,2,0,3,1,62,0,138,0,9,101,10,2,0,63,0,0,2,0,5,0,15,0,9,25,0,25,0,0,0,122,6,0,0,0,10,0,26,0,2,0,6,210,1,0,0,115,3,4,0,0,0,2,0,116,0,0,7,7,0,0,0,7,0,538,3,0,5,3,0,0,0,0,15,23,0,0,0,328,6,0,1,30,0,5,0,0,0,15,0,24,0,0,0,0,0,2,0,0,0,0,0,3,14,3,5,1591,0,0,74,7,0,858,1,0,154,0,3191,0,0,9,64,3,8,0,39,0,4,0,25,7,6,0,93,20,7,0,12,0,0,0,59,303,3
SimplCommerce (C#),0,75,0,0,4,0,0,0,0,0,4,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,5,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,7,0,0,7,0,397,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
quartznet (C#),0,21,0,0,7,0,0,0,2,0,12,0,5,0,1,15,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,38,1,0,0,0,1,0,1,0,0,0,0,17,0,0,0,1,3,1,0,0,0,0,0,31,0,0,2,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,1,6,0,0,0,29,0,0,1,1,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,10,0,0,0,0,0,24,0,0,19,0,159,0,0,0,18,0,1,0,2,0,0,0,0,0,1,0,8,5,0,0,10,0,0,0,3,5,0
Mapster (C#),0,13,0,0,2,0,0,0,0,0,17,0,3,0,2,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,27,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,1,0,0,3,0,1,6,0,134,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ParticleEffectForUGUI (C#),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glazewm (C#),0,10,0,0,5,0,0,0,0,0,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,10,0,0,1,0,139,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
csharplang (C#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entitas (C#),0,2,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,0,0,1,0,0,1,0,0,0,1,0,0,0,17,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,17,0,0,2,0,208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0
CliWrap (C#),0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,9,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BepInEx (C#),0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,47,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
elasticsearch-net (C#),0,120,1,0,1,0,1,0,0,0,242,0,0,0,1,18,1,0,1,16,0,0,0,0,0,0,7,0,2,2,0,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,3,2,0,0,0,0,0,0,394,0,0,0,3,0,0,0,0,0,69,0,0,1,0,0,0,0,0,4,2,0,0,0,7,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,34,0,0,24,0,0,801,0,2495,0,0,0,66,0,1,1,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,50,0
shadowsocks-windows (C#),0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,2,0,1,6,0,105,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,0
Windows-Auto-Night-Mode (C#),0,2,3,0,6,0,0,0,0,0,0,0,7,0,0,4,2,0,0,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,6,0,70,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
SignalR (C#),0,55,0,0,11,0,0,0,1,0,20,0,17,0,2,38,1,0,0,6,0,0,0,0,0,0,7,0,2,3,0,4,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,1,0,27,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,2,0,0,2,13,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,13,0,0,3,0,0,20,0,1,17,0,148,0,0,0,12,4,1,0,4,0,0,0,1,1,1,0,13,3,1,0,1,0,0,0,2,8,0
t3 (C#),0,43,0,0,15,0,0,0,1,0,0,0,12,0,9,33,7,0,0,7,0,0,0,0,0,0,6,0,12,2,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,67,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,33,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,2,2,4,0,0,7,0,0,3,0,0,23,0,670,0,0,1,24,1,2,0,1,0,0,0,0,0,2,0,17,2,0,0,0,0,0,0,3,1,0
WeiXinMPSDK (C#),0,6,3,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,9,0,0,0,0,0,0,4,0,0,0,2,6,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,5,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,22,0,0,54,0,0,59,0,0,18,0,1270,0,0,0,13,0,11,0,4,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,11,0
xNode (C#),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
clean-architecture-manga (C#),0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,2,0,73,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WinAppDriver (C#),0,4,13,0,1,0,0,0,0,1,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,12,0,0,5,0,41,0,0,0,1,2,0,0,2,0,0,0,3,0,0,0,9,1,0,0,0,0,0,0,0,5,0
MQTTnet (C#),0,25,1,0,14,0,0,0,0,0,7,0,5,0,1,9,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,1,0,0,0,0,0,0,17,0,0,2,1,0,0,0,0,0,6,0,0,2,0,0,2,0,0,11,1,0,0,0,17,0,0,2,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,5,0,0,3,0,0,20,0,117,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,13,0
git-credential-manager (C#),0,15,0,0,3,0,0,0,0,0,16,0,7,0,0,13,1,0,0,2,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,27,0,0,1,5,2,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,6,0,0,21,0,0,21,0,120,0,0,0,7,0,3,0,2,0,0,0,0,0,1,0,7,4,0,0,0,0,0,0,1,2,0
npgsql (C#),0,20,1,0,3,0,0,0,0,0,1,0,8,0,0,15,1,0,0,5,0,0,2,0,0,0,5,0,1,8,0,1,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,1,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,16,0,0,0,15,0,0,3,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,25,0,0,5,0,0,28,0,0,9,0,198,0,0,0,21,0,5,0,2,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,2,12,0
Prowlarr (C#),0,72,2,0,27,1,0,0,2,1,13,0,26,0,2,85,2,0,0,3,0,0,0,0,1,0,9,0,19,8,3,1,0,0,0,40,13,10,0,0,3,0,1,1,0,0,1,44,0,0,0,0,0,108,0,0,0,0,0,36,1,0,1,0,0,0,0,0,0,24,0,0,5,0,0,0,0,0,6,1,0,0,0,55,2,0,11,7,0,0,0,0,0,9,0,2,51,0,0,0,0,0,0,0,0,0,0,0,7,4,6,13,0,0,11,0,0,68,0,0,48,0,895,0,0,0,32,1,30,0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,21,0
Geographical-Adventures (C#),0,25,0,0,7,0,0,0,0,1,0,0,40,0,0,7,4,0,0,3,0,0,0,0,0,0,3,0,0,2,0,5,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,3,0,0,31,0,93,0,0,0,13,0,2,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0
Unity-Design-Pattern (C#),0,1,3,0,0,0,1,0,0,0,1,0,24,0,2,3,1,0,0,5,0,0,0,0,4,0,1,0,0,3,0,3,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,0,0,1,0,0,48,0,0,4,0,87,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,46,1,1,0,3,0,0,0,9,11,2
AspNetCore.Docs (C#),0,61,6,0,3,0,5,0,0,4,49,0,12,0,2,51,2,0,0,3,0,0,0,0,1,0,7,0,1,0,1,1,0,0,0,98,1,0,0,0,0,0,1,0,0,0,0,23,0,0,0,3,3,2,0,0,0,1,0,14,0,0,1,4,0,0,0,1,0,36,0,0,3,0,0,0,0,0,2,5,0,0,1,21,0,0,3,4,0,3,0,0,0,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,1,0,50,0,0,9,0,0,64,0,0,15,0,328,0,0,0,22,0,2,0,2,0,0,0,2,0,0,0,12,2,0,0,0,0,0,0,10,23,3
Umbraco-CMS (C#),0,142,5,0,38,0,1,0,1,2,63,0,19,0,3,528,1,0,1,25,0,0,2,0,0,0,27,0,22,5,0,1,0,0,0,150,10,1,0,0,1,0,0,0,0,1,5,118,0,0,0,4,7,45,0,0,0,1,0,85,0,0,0,6,0,2,0,0,0,83,0,0,2,7,0,2,0,0,13,9,0,0,0,97,1,2,14,4,0,0,0,0,1,25,0,4,7,0,0,0,2,0,0,0,0,0,0,0,24,0,0,67,0,0,33,0,0,115,0,2,111,0,2977,0,0,0,54,0,15,0,3,0,0,0,0,0,4,0,32,34,0,0,1,0,0,0,12,47,0
nopCommerce (C#),0,138,2,0,36,0,0,0,1,0,6,0,5,0,0,130,2,0,0,3,0,0,0,0,0,0,7,0,6,1,0,1,0,0,0,149,3,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,0,4,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,13,0,0,3,0,0,1,0,0,2,169,0,0,0,103,0,4,1,2,0,0,0,0,0,4,0,0,4,0,0,0,0,1,0,0,1,0,0,0,2,1,1,10,0,0,1,0,0,44,0,1,64,0,953,0,0,0,8,0,13,0,1,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,11,0
ailab (C#),0,21,3,0,9,0,0,0,0,0,0,1,11,0,3,6,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,1,0,24,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,14,0,0,18,0,168,0,0,0,9,0,0,0,12,0,0,0,1,0,0,0,7,3,0,0,2,0,0,0,2,8,0
garnet (C#),0,28,2,0,10,1,2,0,0,0,5,0,61,0,3,27,0,0,0,2,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,12,1,0,0,0,4,0,2,0,1,0,3,9,0,0,0,1,0,6,0,0,0,1,0,44,0,0,1,1,0,0,0,2,0,17,0,0,1,0,0,0,0,0,1,5,0,0,0,67,0,0,0,1,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,17,0,0,5,0,0,17,0,0,48,0,283,0,0,0,23,0,4,0,7,0,0,0,0,0,1,0,22,2,0,0,0,0,0,0,5,28,0
ToastFish (C#),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubeus (C#),0,3,1,0,3,0,0,0,0,0,0,0,4,0,0,19,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,3,0,0,4,0,50,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0
perfview (C#),0,340,4,0,13,3,0,0,2,0,6,0,18,1,6,16,30,0,1,6,0,0,0,0,0,0,3,0,0,10,0,5,1,0,0,11,0,1,0,0,2,0,1,0,0,0,1,30,0,1,0,12,1,0,0,0,2,0,0,470,0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,1,0,3,27,0,0,0,0,0,4,0,2,0,1,0,7,2,0,0,0,0,0,0,0,0,2,1,0,1,5,2,20,0,0,15,0,0,23,0,0,537,0,167,0,0,0,16,0,1,0,12,0,0,0,8,1,6,0,15,1,2,0,4,0,0,0,1,16,0
HandyControl (C#),0,16,1,0,15,0,0,0,0,0,0,0,13,0,1,9,1,0,0,5,0,0,1,0,0,0,3,0,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,8,0,0,0,4,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4,1,0,0,0,46,1,0,4,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,0,0,40,0,0,10,0,360,0,0,1,9,0,3,0,3,0,0,0,1,0,2,0,11,2,0,0,0,0,0,0,5,17,0
open-project-1 (C#),0,7,1,0,4,0,0,0,0,0,0,0,84,0,0,7,0,0,0,4,0,0,0,0,4,0,1,0,1,3,0,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,25,0,1,0,10,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,4,0,0,1,0,116,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,5,0,1
downkyi (C#),0,3,0,0,2,0,0,0,0,0,1,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,30,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Opserver (C#),0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1,0,0,2,0,0,0,0,0,0,6,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,3,0,0,6,1,1,10,0,275,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0
WaveFunctionCollapse (C#),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SparkleShare (C#),0,1,0,0,4,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,15,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
lively (C#),0,8,2,0,5,0,0,0,0,0,0,0,16,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,11,0,0,5,0,160,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,3,0
